

gen best mean std
0 29.8 -93.876 19.881766
0 62.8 -81.648 38.122278
1 60.4 -58.528 51.447515
2 47.8 -28.286 55.654249
3 58.6 -5.0 51.030352
4 62.8 -4.266 53.244651
5 61.0 -1.292 51.702916
6 58.0 -1.702 50.85823
7 61.0 8.109091 45.382569
8 69.4 2.935354 49.379977
9 68.8 1.173737 49.321216
10 69.4 -0.430303 51.026207
11 61.0 -0.010101 49.902721
12 51.4 3.670707 47.38212
13 61.0 -2.218182 51.937158
14 61.0 7.141414 45.277401
