

gen best mean std
0 0.0 -81.5 31.729324
1 0.0 -60.7 37.503467
2 0.0 -38.6 36.222093
3 0.0 -23.7 29.585638
4 2.0 -26.58 37.941318
5 22.0 -18.78 33.017444
6 24.0 -12.42 26.408022
7 2.0 -13.68 28.807943
8 20.0 -8.888889 22.825154
9 18.0 -2.646465 12.239457
10 0.0 -7.070707 18.654353
11 10.0 -7.272727 21.78027
12 10.0 -5.757576 18.753634
13 10.0 -10.20202 26.091517
14 44.0 -3.878788 20.1586
