gen best mean std
0 90.54990021702646 8.174998586514882 25.360089350634713
1 90.96990021702646 27.956527296214713 35.70837068156646
2 90.3422642182204 30.447351718685177 36.08854197403357
3 89.66661051127251 43.660403513230165 36.6270556096878
4 90.98628484395722 45.779258981363334 38.768760938734104
5 90.08661051127251 50.22792343303808 35.64790743606302
6 91.29282822853992 53.97193277424386 35.61941429305382
7 91.85598249381268 46.2559767459788 36.40146542774326
8 91.87703951986407 42.47884275198243 36.4419227452635
9 91.87703951986407 45.791817133326866 37.28589255775588
10 92.07616819497441 51.66412804581192 35.26364111510005
11 91.8796882233926 49.83868395592071 35.96044301223868
12 92.09598249381268 52.07944667337886 34.911527963425556
13 92.21598249381267 55.40196185177176 36.518729389769874
14 92.21598249381267 56.33353844953896 35.87805376876243
