gen best mean std
0 93.02168263345199 18.65825819990387 33.81535028948037
1 93.0928282285399 40.94552684139026 40.47811322324045
2 93.93679627126203 43.00955834414643 41.20606903363712
3 93.50669517527552 41.271037850636645 41.277433975597106
4 93.93679627126203 58.76223365057503 41.00539039228765
5 94.2227877262359 60.63632183553438 40.408761229580826
6 94.28278772623588 65.10187532119883 38.43508923568966
7 94.01250552318656 76.42976017107485 32.50198808452432
8 94.22341372532799 69.19468007710687 37.32170445190009
9 94.06506424239102 78.36432668346633 29.985132732929483
10 94.06506424239102 73.57325450985083 33.25624509481913
11 94.06506424239102 77.78476880608127 29.22235030639474
12 93.93679627126203 73.83371176388492 32.7060449711609
13 94.35597895526675 75.48943563611323 31.252555289731742
14 94.31833644349734 77.6954400675518 29.92803035605944
